feat_1,feat_2,class
0.4149893,0.0161528,3
0.6648249,0.028797,0
0.5772833,0.030155,1
0.4886252,0.030865,2
0.414651,0.0235044,3
0.6592158,0.03332,0
0.5672247,0.0219092,1
0.5185978,0.0312357,2
0.4534793,0.0234389,3
0.6743787,0.0155354,0
0.5660725,0.0339512,1
0.5232987,0.0404137,2
0.4218298,0.0009041,3
0.677636,0.0489125,0
0.5935304,0.0159668,1
0.505458,0.0192778,2
0.4309821,0.0106563,3
0.6765803,0.0102365,0
0.5714213,0.0202299,1
0.5291459,0.0214602,2
0.4202122,0.0314835,3
0.6881215,0.0077272,0
0.5773357,0.037009,1
0.507816,0.0401562,2
0.4151543,0.0289795,3
0.6465045,0.0182185,0
0.6061774,0.0196159,1
0.5128845,0.0211718,2
0.4323485,0.0035419,3
0.6679498,0.0394023,0
0.6023836,0.0432551,1
0.5273452,0.0346038,2
0.4529824,0.0004503,3
0.6513412,0.0022616,0
0.5751504,0.0337457,1
0.5255057,0.0134079,2
0.4516987,0.0040274,3
0.690286,0.0204241,0
0.5936277,0.034102,1
0.511533,0.0214904,2
0.4439795,0.0154743,3
0.6714676,0.0019172,0
0.6155368,0.0489014,1
0.5083459,0.0286882,2
0.4566505,0.006145,3
0.6880032,0.035794,0
0.6158502,0.0117389,1
0.5057618,0.0007359,2
0.429251,0.028658,3
0.6930226,0.0305076,0
0.5981128,0.0476982,1
0.5031364,0.0447398,2
0.4666349,0.0195985,3
0.6496513,0.025969,0
0.5732061,0.0326335,1
0.5122161,0.0082322,2
0.4682744,0.0336977,3
0.6655766,0.0467575,0
0.6034246,0.0234288,1
0.5053174,0.0362113,2
0.4675768,0.010964,3
0.6972759,0.0011892,0
0.6095273,0.0214406,1
0.5221331,0.0119428,2
0.433227,0.036608,3
0.6539007,0.0342195,0
0.5863192,0.0197927,1
0.5138339,0.0189559,2
0.449218,0.0385836,3
0.6598635,0.0066462,0
0.5801872,0.014623,1
0.5279396,0.0145591,2
0.4385746,0.0422334,3
0.6592298,0.0276073,0
0.6150403,0.0065371,1
0.5170497,0.0483632,2
0.4519796,0.0025137,3
0.659302,0.0310342,0
0.5868852,0.040714,1
0.5257093,0.0115499,2
0.4753897,0.0088041,3
0.6697292,0.029709,0
0.6287964,0.0189334,1
0.5416028,0.0203356,2
0.4456084,0.0080202,3
0.6584857,0.0059267,0
0.6060093,0.0255101,1
0.5368186,0.0079235999999999,2
0.4334844,0.0290262,3
0.6646829,0.0361266,0
0.5855551,0.0126057,1
0.549543,0.0316947,2
0.4697798,0.0014136,3
0.6612353,0.0298669,0
0.5926512,0.0262584,1
0.5260529,0.0125231,2
0.4552389,0.0187913,3
0.6746773,0.0019784,0
0.6071421,0.0244099,1
0.5116341,0.0086713,2
0.4804146,0.0348028,3
0.68277,0.0067162,0
0.5915908,0.0075291999999999,1
0.5588123,0.0083312,2
0.4714417,0.0004496,3
0.6770926,0.0136854,0
0.6195232,0.0275588,1
0.5182318,0.0219843,2
0.4789956,0.0258517,3
0.6761603,0.0110711,0
0.6287082,0.0055534,1
0.524551,0.0153895,2
0.4755651,0.0450671,3
0.7077969,0.0362528,0
0.6272007,0.0191314,1
0.5451647,0.0494701,2
0.4574742,0.003996,3
0.7089361,0.0370857,0
0.6153846,0.0289486,1
0.5488904,0.0093346,2
0.4698954,0.0201,3
0.7081582,0.0189856,0
0.60295,0.0470397,1
0.5369089,0.0266681,2
0.4655525,0.0186567,3
0.7080212,0.0456822,0
0.6299711,0.0096835,1
0.556673,0.0260917,2
0.4731025,0.0429256,3
0.693563,0.0499136,0
0.6407933,0.0269018,1
0.5291569,0.0099465,2
0.467439,0.0083561999999999,3
0.6734962,0.0188855,0
0.6096871,0.0135407,1
0.5460239,0.0091159,2
0.4902978,0.012428,3
0.7170814,0.0349579,0
0.6050825,0.046681,1
0.5353858,0.0111523,2
0.4577323,0.0309187,3
0.716196,0.0403504,0
0.6375082,0.0422502,1
0.5672171,0.0360803,2
0.4836459,0.0354977,3
0.681452,0.0125768,0
0.6085925,0.0361845,1
0.535455,0.0178069,2
0.4522888,0.0300041,3
0.6910915,0.0136647,0
0.6027903,0.0267425,1
0.5603522,0.0278794,2
0.4963725,0.0439628,3
0.7215568,0.0237499,0
0.6440992,0.027337,1
0.5476363,0.0301132,2
0.4827398,0.0381044,3
0.7142831,0.0112002,0
0.6301509,0.0143255,1
0.5311721,0.0299747,2
0.4606458,0.0080067999999999,3
0.6759243,0.0344717,0
0.6016773,0.040544,1
0.5400975,0.0136697,2
0.4780194,0.0498131,3
0.6974801,0.0307421,0
0.6107531,0.024181,1
0.5590468,0.0080131,2
0.4645627,0.0430622,3
0.726111,0.0062147,0
0.6229296,0.029777,1
0.5600332,0.0461991,2
0.4931131,0.0022556,3
0.7092439,0.0427274,0
0.6519913,0.037619,1
0.5512152,0.0247697,2
0.4900537,0.0416281,3
0.6945467,0.0305173,0
0.6323611,0.0452682,1
0.5426989,0.0194805,2
0.4773156,0.0346558,3
0.7167709,0.0190488,0
0.6238239,0.0483553,1
0.5340189,0.0003881,2
0.4784076,0.0371374,3
0.6933592,0.0337348,0
0.6101532,0.0484396,1
0.5466812,0.0377212,2
0.482009,0.024582,3
0.708816,0.0284595,0
0.6287505,0.0047891,1
0.5531418,0.0226567,2
0.4731177,0.0345841,3
0.6867702,0.0221941,0
0.6082854,0.0369939,1
0.5747862,0.0489813,2
0.4725923,0.0068392,3
0.7227977,0.0425983,0
0.6144994,0.046423,1
0.5511728,0.0092088,2
0.4902107,0.0454261,3
0.7333382,0.0387485,0
0.6364428,0.0323898,1
0.5369761,0.0081163,2
0.4756425,0.018322,3
0.734058,0.0131893,0
0.6394194,0.0352797,1
0.5835351,0.0192243,2
0.4742895,0.0178353,3
0.7259885,0.0093922,0
0.6315535,0.0198127,1
0.5863697,0.0307102,2
0.462151,0.0243003,3
0.6913703,0.0361138,0
0.6535737,0.0494543,1
0.5647932,0.0240652,2
0.4781934,0.0140216,3
0.6920738,0.0380575,0
0.6343225,0.0417597,1
0.5436654,0.0381812,2
0.5003038,0.0310377,3
0.707317,0.0189039,0
0.6490073,0.0420349,1
0.5887591,0.0329657,2
0.4871322,0.0135919,3
0.7226066,0.0483481,0
0.6281827,0.045853,1
0.5726617,0.0319476,2
0.5109582,0.0087433,3
0.6958696,0.016169,0
0.6334064,0.0424143,1
0.5702644,0.0208267,2
0.4963372,0.0175238,3
0.7059072,0.0250801,0
0.6260628,0.043231,1
0.5657756,0.0064181,2
0.5107712,0.0212855,3
0.716235,0.0219802,0
0.6247642,0.0197772,1
0.5836492,0.0032744,2
0.4855765,0.0139609,3
0.701028,0.0222402,0
0.6684788,0.0082605,1
0.5711341,0.0319544,2
0.4705768,0.0167812,3
0.7176503,0.0315199,0
0.6296752,0.020708,1
0.5567866,0.0198971,2
0.4987875,0.0145208,3
0.719949,0.0432773,0
0.6623754,0.0044605,1
0.5882055,0.0431191,2
0.5064503,0.0425428,3
0.7436066,0.0347544,0
0.644544,0.0382256,1
0.5973228,0.034881,2
0.5002539,0.0282329,3
0.7064871,0.0126759,0
0.6386172,0.0493066,1
0.5762232,0.010886,2
0.4812178,0.0004309,3
0.7145043,0.001716,0
0.6472675,0.0495587,1
0.5908506,0.0198021,2
0.5216754,0.0257092,3
0.7100285,0.0236793,0
0.6335248,0.0123481,1
0.5585388,0.0119207,2
0.4978185,0.0042062,3
0.7399242,8.17e-05,0
0.6735969,0.045084,1
0.5857993,0.0035045,2
0.5146821,0.03584,3
0.7478146,0.0260153,0
0.6549323,0.0130646,1
0.5573923,0.0041381,2
0.4986611,0.0210015,3
0.7486162,0.0452633,0
0.6688501,0.0330457,1
0.5727373,0.0186703,2
0.5192614,0.041764,3
0.7150251,0.0136911,0
0.6558683,0.0201078,1
0.5953937,0.0108282,2
0.5123184,0.0044007,3
0.7509356,0.0165458999999999,0
0.6781882,0.0186244,1
0.5800235,0.0432274,2
0.5264899,0.0062567,3
0.7234363,0.035472,0
0.6448246,0.0014304,1
0.5960708,0.0485567,2
0.5236945,0.0305578,3
0.747055,0.0390082,0
0.6609737,0.031423,1
0.5634115,0.0218559,2
0.5173444,0.0437739,3
0.7495239999999999,0.0170979999999999,0
0.6682527,0.0333574,1
0.5915775,0.0031135,2
0.4880565,0.0398156,3
0.759274,0.0413939,0
0.6484762,0.0029429,1
0.6098441,0.0364505,2
0.5017539,0.0205562,3
0.7201864,0.0138485,0
0.6397511,0.0148176,1
0.5829555,0.0340502,2
0.5271939,0.0189914,3
0.7280982999999999,0.0399293,0
0.6562348,0.0346223,1
0.5957255,0.0038224,2
0.4894714,0.0324504,3
0.7391151,0.0318276,0
0.6637645,0.0322961,1
0.5757293,0.0150045,2
0.5084804,0.04164,3
0.723867,0.0008536,0
0.6788915,0.0305526,1
0.6084843,0.0034767,2
0.4937953,0.0086207,3
0.7359405,0.0189046,0
0.6889102,0.033661,1
0.6068933,0.014574,2
0.5061618,0.0480349,3
0.7218396,0.0063293,0
0.6520932,0.0008091,1
0.5901681,0.0305351,2
0.5288892,0.0325844,3
0.7577617,0.0325267,0
0.6633673,0.0247237,1
0.5929123,0.0463651,2
0.505423,0.034521,3
0.7520728,0.0082252999999999,0
0.6458285,0.0072950999999999,1
0.5899287,0.0242401,2
0.5210364,0.0198961,3
0.7363174999999998,0.0378805,0
0.6928662,0.0155919,1
0.5871677,4.29e-05,2
0.5393674,0.0439877,3
0.7481889,0.0493739,0
0.6476448,0.0062129,1
0.6119367,0.0103482,2
0.4964321,0.0464278,3
0.7507207,0.0231693,0
0.6725021,0.0177937,1
0.574642,0.0424536,2
0.5206532,0.0458896,3
0.7645948999999999,0.0269368,0
0.6516303,0.0003322,1
0.6129873,0.041507,2
0.5356487,0.0463697,3
0.7619649,0.0407748,0
0.663228,0.0117893,1
0.585145,0.0084068,2
0.5050785,0.0324027,3
0.7519044999999999,0.0264014,0
0.6515188,0.0357556,1
0.58637,0.041902,2
0.5282168,0.0221505,3
0.7354431,0.0031728,0
0.6703446,0.0378161,1
0.6068542,0.0433227,2
0.5089756,0.0284813,3
0.7458679,0.0054148,0
0.6586815,0.0239299,1
0.6012692,0.0204243,2
0.5272747,0.0171919,3
0.7345313,0.0152436,0
0.6682506,0.0351391,1
0.6093715,0.0154712,2
0.5455554,0.0433976,3
0.7373615,0.0112238,0
0.6797086,0.0091791,1
0.5981931,0.0248325,2
0.5323377,0.0368606,3
0.7654379,0.0104174,0
0.6893162,0.0317664,1
0.5942174,0.0283577,2
0.5382941,0.0434466,3
0.7638095,0.0239724,0
0.7046558,0.0175738,1
0.6054927,0.0226996,2
0.5388686,0.0373122,3
0.7573322,0.0130601,0
0.6791857,0.0295543,1
0.6081967,0.0490233,2
0.512244,0.0360229,3
0.7493779,0.0146419,0
0.7003883,0.0085055,1
0.6082762,0.0418004,2
0.5418065,0.002354,3
0.7522229999999999,0.0159023,0
0.6771174,0.034383,1
0.6304719,0.0445977,2
0.5408256,0.0137283,3
0.7440801999999999,0.0483811,0
0.680015,0.0320687,1
0.6253827,0.0391854,2
0.5151515,0.0061177,3
0.752178,0.0119683,0
0.669407,0.0177481,1
0.6185682,0.0415367,2
0.5557345,0.024418,3
0.768035,0.0173246,0
0.6697526,0.0179981999999999,1
0.6021258,0.0402107,2
0.5353959,0.0029433,3
0.7499576,0.037014,0
0.6850824,0.0391524,1
0.5927929,0.0478956,2
0.5467695,0.0190666,3
0.7744305999999999,0.0296778,0
0.6696367,0.0114687,1
0.6079637,0.0086835,2
0.5331703,0.0210597,3
0.7436119,0.0160589,0
0.672758,0.0428917,1
0.6272729,0.0180286,2
0.5618352,0.0045974,3
0.7429073,0.0414315,0
0.6694397,0.0331452,1
0.6003609,0.0357142,2
0.53152,0.0174516,3
0.771905,0.0255587,0
0.6875641,0.0168518,1
0.6362706,0.0378598,2
0.5344843,0.026956,3
0.7776186,0.0094838,0
0.6765192,0.0219388,1
0.6344304,0.0373244,2
0.5665092,0.0474214,3
0.7646903,0.0422438,0
0.7150567,0.0468274,1
0.5990203,0.0419158,2
0.5274301,0.045489,3
0.7651717,0.0146768,0
0.6698418,0.0144606,1
0.6106018,0.0136588,2
0.5535542,0.0002552,3
0.7808542,0.033265,0
0.716268,0.0493638,1
0.6443429,0.0150889,2
0.534505,0.0263724,3
0.7596475999999999,0.0399036,0
0.6857559,0.0136985,1
0.635994,0.0059658,2
0.5600399,0.0455926,3
0.7875092,0.0254905,0
0.6833965,0.0314862,1
0.6060811,0.0193215,2
0.5380179,0.0078817999999999,3
0.7908792,0.0281881,0
0.7069609,0.0243076,1
0.5991315,0.0417158,2
0.5660357,0.0250511,3
0.7852618,0.0017183,0
0.701132,0.0186107,1
0.6378788,0.0083973,2
0.5489,0.0422954,3
0.7892063,0.0483699,0
0.6873754,0.0456187,1
0.6409878,0.0050726,2
0.5474472,0.048152,3
0.7970213,0.0075148,0
0.6919851,0.0199907,1
0.6257012,0.0264566,2
0.5491077,0.0494394,3
0.7683581,0.0102211,0
0.6897044,0.042138,1
0.6146074,0.0316952,2
0.5729682,0.0209404,3
0.7686644999999999,0.0449368,0
0.6918937,0.042391,1
0.651279,0.0260189,2
0.530237,0.0218792,3
0.8003205,0.0494165,0
0.7043248,0.044418,1
0.6296043,0.0151946,2
0.5396412,0.0443281,3
0.7747336,0.0037572,0
0.6818159,0.03496,1
0.6404322,0.0399904,2
0.5793853,0.0156063,3
0.7584844,0.0233271,0
0.6982295,0.0242431,1
0.6082093,0.0059601,2
0.5647371,0.0447769,3
0.769063,0.0404874,0
0.7103333,0.0116799,1
0.6131177,0.0167266,2
0.5491379,0.0237925,3
0.7961393,0.0118413,0
0.7129567,0.0101595,1
0.609279,0.0206648,2
0.5345695,0.0486338,3
0.7774068,0.036751,0
0.6856806,0.0302547,1
0.6403179,0.0364577,2
0.567493,0.0225634,3
0.7949876999999999,0.0236637,0
0.7187255,0.0163057999999999,1
0.6397378,0.0331901,2
0.576439,0.0029991,3
0.8078581999999999,0.0087177,0
0.7151829,0.038996,1
0.6573656,0.0005714,2
0.5745377,0.0041066,3
0.8039874999999999,0.0292843,0
0.7155066,0.0059903,1
0.6433796,0.0270447,2
0.562279,0.0397727,3
0.8080891,0.0387068,0
0.6961357,0.0136444,1
0.6502052,0.042568,2
0.5433187,0.0192866,3
0.7775351,0.0313199,0
0.7184467,0.0246913,1
0.6610583,0.0492093,2
0.5839377,0.0253331,3
0.7847524999999999,0.0340715,0
0.6953272,0.0189969,1
0.6556682,0.0112512,2
0.5881185,0.0225759,3
0.784398,0.0004481,0
0.7281292,0.0314856,1
0.6451621,0.0476505,2
0.5892765,0.0027885,3
0.7851118999999999,0.0090386,0
0.7317873,0.0153164,1
0.6303988,0.0316354,2
0.5584355,0.0227259,3
0.7994811,0.0006972,0
0.7161559,0.0207921,1
0.6575776,0.0429115,2
0.5526706,0.0492213,3
0.7927752,0.0392329,0
0.7033293,0.0007542,1
0.6337658,0.026491,2
0.5671627,0.0120042,3
0.8100929,0.0382996,0
0.7080596,0.0410631,1
0.6350998,0.0165187,2
0.5665398,0.0003273,3
0.8166432,0.0113324,0
0.7371649999999998,0.0287227,1
0.665873,0.0216944,2
0.584335,0.0372574,3
0.8175232,0.0370822,0
0.7224479,0.0264886,1
0.6240569,0.0362213,2
0.5870475,0.0172045,3
0.8117206,0.0454657,0
0.7335161,0.0086771,1
0.62459,0.0262583,2
0.5763069,0.0282716,3
0.7985349,0.0457015,0
0.7397711,0.0205644,1
0.6547073,0.0495897,2
0.5886652,0.0451504,3
0.7949888,0.0244379,0
0.7239848,0.0202825,1
0.6585183,0.0002364,2
0.5766941,0.0305037,3
0.8024042999999998,0.0150974,0
0.7100978,0.0412953,1
0.6362372,0.0069328,2
0.5729539,0.0335756,3
0.7900811,0.0392794,0
0.7021949,0.0144576,1
0.6753501,0.0219549,2
0.5587622,0.0014445,3
0.7995976999999999,0.0162492,0
0.7113238,0.0149065,1
0.6425812,0.0065126,2
0.5949453,0.0433046,3
0.8116086,0.0447903,0
0.7494361,0.0243335,1
0.6395768,0.0368819,2
0.6025909,0.0172606,3
0.8034974,0.0397751,0
0.7264504,0.0498541,1
0.6309898,0.0028467,2
0.5858316,0.0163001,3
0.7839429,0.0193458,0
0.7170008,0.0433937,1
0.6549132,0.0208842,2
0.5798973,0.0348463,3
0.8275206,0.0205996,0
0.7351106,0.0378891,1
0.6551858,0.0135011,2
0.5840431,0.0132682,3
0.7879855,0.0018314,0
0.7278541,0.0421703,1
0.6516019,0.0382573,2
0.5659198,0.0347786,3
0.8133611,0.031906,0
0.7409822,0.0132306,1
0.6698252,0.0064903,2
0.5924079,0.0356921,3
0.7968621,0.0251515,0
0.7216120999999999,0.0089674,1
0.6691682,0.0237322,2
0.5791833,0.0074517999999999,3
0.826345,0.0324635,0
0.7350729,0.0183591,1
0.6672584,0.0149656,2
0.5821972,0.0348407,3
0.822173,0.0108514,0
0.7296882999999998,0.0095631,1
0.656794,0.0136814,2
0.5996401,0.0307258,3
0.8203621,0.0431347,0
0.7627291,0.0436849,1
0.6571411,0.044815,2
0.5983357,0.0198503,3
0.803625,0.0457475,0
0.7516760999999998,0.0209414,1
0.6611458,0.0311934,2
0.5685356,0.041277,3
0.8214702,0.0080459999999999,0
0.7206194999999999,0.0234232,1
0.6558535,0.0345389,2
0.6044261,0.0201764,3
0.8141654,0.0460384,0
0.7371406,0.0160051,1
0.6729919,0.0018691,2
0.5975149,0.0079427,3
0.8078802,0.0336181,0
0.7363286,0.0381833,1
0.689965,0.0269169,2
0.5796082,0.0496774,3
0.8309357,0.02222,0
0.7498706,0.0356719,1
0.6463789,0.01962,2
0.5705152,0.0120866,3
0.8096085,0.0206769,0
0.7208634,0.0205836,1
0.6669516,0.0321098,2
0.6147508,0.0417532,3
0.8445310999999999,0.0177755,0
0.7344701,0.0305346,1
0.6730445,0.0030484,2
0.6136511,0.0027244,3
0.8017041999999999,0.0205006,0
0.7634229,0.034109,1
0.6882551,0.0173989,2
0.5848149,0.0142642,3
0.8064793,0.0437892,0
0.7241001999999999,0.0348725,1
0.6720515,0.0173768,2
0.5846296,0.0317898,3
0.8055845,0.0435841,0
0.7623275,0.0079676999999999,1
0.6649773,0.0491233,2
0.5736896,0.0352751,3
0.8234597999999999,0.0145594,0
0.7372395,0.0137279,1
0.6824736,0.0011705,2
0.6001409,0.0239641,3
0.80103,0.0432331,0
0.7430716,0.0242098,1
0.6873715,0.0174541,2
0.6127749,0.0058157,3
0.8483714,0.0072690999999999,0
0.7718089,0.0478553,1
0.678904,0.0271208,2
0.6164026,0.0456142,3
0.8143814,0.0495579,0
0.7565646,0.0068349,1
0.6811539,0.0082126,2
0.6128233,0.0074403999999999,3
0.8521255,0.0335495,0
0.7486053999999999,0.0498238,1
0.6980255,0.0476156,2
0.5864049,0.0324108,3
0.8438523,0.0443672,0
0.7649523,0.0180286,1
0.685723,0.0091532,2
0.6099988,0.0013138,3
0.8470649,0.0454253,0
0.7408955,0.0388048,1
0.6824578,0.0491461,2
0.5966194,0.0181399,3
0.8323411,0.0102183,0
0.7752299999999999,0.0394831,1
0.6817088,0.0007854,2
0.6122376,0.0027009,3
0.8374593999999999,0.0380563,0
0.7775376,0.0293373,1
0.6720659,0.0262809,2
0.6033752,0.0379041,3
0.8191165,0.0349174,0
0.7737823,0.0349335,1
0.7067226,0.0047396,2
0.5993588,0.0209745,3
0.8234023,0.0022001,0
0.7646427999999998,0.0099646,1
0.6756686,0.0263294,2
0.6132357,0.031437,3
0.8379569,0.0365674,0
0.7790384999999999,0.0473948,1
0.6962946,0.0107053,2
0.6305404,0.0073,3
0.8260763,0.0353891,0
0.7640335,0.0379231,1
0.696954,0.0180697,2
0.6282529,0.0367964,3
0.8270699999999999,0.0393468,0
0.7511756,0.0377433,1
0.707338,0.0186149,2
0.6216375,0.011982,3
0.8337694,0.0269921,0
0.7716786,0.0115732,1
0.6705731,0.0344439,2
0.6195039,0.0383054,3
0.8274435,0.0269726,0
0.7664077,0.0260312,1
0.7084088,0.0049453,2
0.6195619,0.0043498,3
0.826746,0.0103536,0
0.7897727,0.0128301,1
0.7021908,0.0174161,2
0.6250461,0.0349147,3
0.8267206,0.0477637,0
0.7687456999999999,0.0325286,1
0.7156146,0.016762,2
0.6307208,0.0084633999999999,3
0.8626123,0.0036316,0
0.7673777,0.0149508,1
0.7131798,0.0431696,2
0.6184435,0.011226,3
0.8501566,0.0354886,0
0.7800053,0.0356846,1
0.6870179,0.031105,2
0.6194695,0.0375996,3
0.8643107,0.0003384,0
0.7619093999999998,0.0279963,1
0.6704993,0.0498439,2
0.6193585,0.024466,3
0.8416816,0.0229253,0
0.7569546,0.015451,1
0.7165836,0.0098636,2
0.6268175,0.0057129,3
0.8482391999999999,0.0056761,0
0.7662566,0.0324373,1
0.6775743,0.0164008,2
0.6251203,0.0311603,3
0.8496434,0.0331416,0
0.7867037,0.0183169,1
0.7188437,0.0490215,2
0.6040942,0.0454126,3
0.8682629,0.0149004,0
0.7748868,0.0026626,1
0.7083252,0.0015253,2
0.5980002,0.0117132,3
0.8594825,0.0303629,0
0.7770469,0.0078756,1
0.6829086,0.0145145,2
0.6201132,0.0238692,3
0.8607451,0.0389435,0
0.7877961,0.0232137,1
0.7202946,0.0145557,2
0.6001931,0.0248479,3
0.8645534,0.0476016,0
0.7872825,0.0409567,1
0.6820341,0.0267043,2
0.6075384,0.0448379,3
0.8639254,0.0496049,0
0.7661475,0.0499654,1
0.718215,0.0465445,2
0.6366068,0.0225778,3
0.8646667,0.0234836,0
0.7776193,0.019465,1
0.7059246,0.0455297,2
0.6401646,0.031137,3
0.8697209,0.0226112,0
0.7909558,0.0199347,1
0.6906211,0.048745,2
0.645425,0.0385516,3
0.8622427,0.0162225,0
0.7563119,0.0190673,1
0.7172145,0.0213781,2
0.6376207,0.0142743,3
0.8577476,0.0171206,0
0.7978091,0.0018055,1
0.7305926,0.0275585,2
0.6090563,0.0216364,3
0.8657497,0.0471594,0
0.7638639,0.0112344,1
0.7304764,0.0486639,2
0.6526445,0.0035805,3
0.8392760999999999,0.0118054,0
0.7891711,8.34e-05,1
0.6919028,0.0365479,2
0.6339094,0.0485723,3
0.8599584999999998,0.0186363,0
0.7923922,0.0021071,1
0.7188285,0.0091011,2
0.6412782,0.0290942,3
0.8653908,0.0028574,0
0.7739863,0.0273921,1
0.6939466,0.0299626,2
0.6477047,0.0498893,3
0.8521117,0.03274,0
0.7992915,0.0424359,1
0.6931678,0.0091984,2
0.6306306,0.0104031,3
0.8794796,0.0150518,0
0.7959886,0.033423,1
0.7255311,0.004232,2
0.6529059,0.0449268,3
0.8555349,0.0483051,0
0.7894102,0.0125909,1
0.7054074,0.0472805,2
0.6513331,0.040455,3
0.8677065,0.0187944,0
0.7672341,0.0022525,1
0.6971125,0.0418106,2
0.646034,0.0163101,3
0.8769913999999999,0.019001,0
0.7760424999999999,0.0380621,1
0.699293,0.010822,2
0.6589416,0.0025526,3
0.8419674,0.0223204,0
0.8113595,0.0294145,1
0.6960909,0.026359,2
0.6418093,0.000954,3
0.8869308,0.0300978,0
0.7679782,0.0021679,1
0.7133207,0.0079352,2
0.6290509,0.0235986,3
0.8505414,0.0095316,0
0.8147134,0.0107863,1
0.7238407,0.0238289,2
0.6653203,0.003237,3
0.8514657,0.0086694,0
0.8096014999999999,0.0478131,1
0.7095353,0.0137524,2
0.6230803,9.13e-05,3
0.8469445,0.035699,0
0.7967284,0.0025498,1
0.7021608,0.0281249,2
0.6244961,0.0014563,3
0.8538476,0.04234,0
0.8003921,0.0261813,1
0.7159636,0.0189679,2
0.6344296,0.0226839,3
0.8648019,0.0297926,0
0.7900839,0.0317791,1
0.7053296,0.0428475,2
0.6548061,0.0050774,3
0.8896867,0.0170052,0
0.7894248,0.0213379,1
0.736577,0.0068508,2
0.6499657,0.0378034,3
0.8503174,0.0465819,0
0.7821975,0.0482329,1
0.7323872999999999,0.0408835,2
0.642188,0.0087895,3
0.8657244,0.0473819,0
0.8067826,0.0371177,1
0.7193859,0.0434629,2
0.6362415,0.0470565,3
0.8529054,0.0205453,0
0.7825754,0.0162015,1
0.7147158,0.0143657,2
0.6468601,0.0229343,3
0.8543518,0.0062751,0
0.8262783,0.0488476,1
0.7075757,0.0356299,2
0.6400311,0.0158661,3
0.8988277,0.0311552,0
0.8191505,0.0338442,1
0.7320083,0.0367658,2
0.6486131,0.0142326,3
0.8863371,0.026441,0
0.8005727999999999,0.0385135,1
0.710528,0.0218468,2
0.6435225,0.0083777999999999,3
0.8805199999999999,0.0299391,0
0.8025533999999999,0.01717,1
0.7410225,0.0352413,2
0.6568749,0.0407438,3
0.8982677,0.0012844,0
0.7883160999999999,0.0356992,1
0.7209223,0.0474506,2
0.6787124,0.0201393,3
0.8778033,0.0238025,0
0.8002762,0.0348739,1
0.7512305999999999,0.0405048,2
0.6544988,0.0240652,3
0.892557,0.0336829,0
0.8135248,0.0177793,1
0.7080772,0.0311608,2
0.6405902,0.0072902,3
0.8608321,0.0322506,0
0.8126398999999999,0.0132467,1
0.7548515,0.0144427,2
0.6346102,0.0158011,3
0.8989126,0.0484451,0
0.7951026,0.0339552,1
0.7498291999999999,0.0091678,2
0.6794052,0.0190993,3
0.8874347999999999,0.027107,0
0.8089172,0.0097283,1
0.7526827,0.0140094,2
0.6847573,0.0299285,3
0.9111882,0.0007257,0
0.8058286,0.0271053,1
0.7526304,0.0359662,2
0.6841525,0.0244125,3
0.8835,0.0286131,0
0.8246426,0.039946,1
0.7217132,0.0073578,2
0.6423425,0.0450171,3
0.8891249,0.0132998,0
0.803512,0.0387981,1
0.7544522,0.0333292,2
0.643325,0.0179339,3
0.8909221,0.0311251,0
0.8268691999999999,0.0181659,1
0.7458985,0.0288764,2
0.6876004,0.0400392,3
0.8666466,0.0005651,0
0.8216571999999999,0.0152521,1
0.7564999,0.0236034,2
0.6561597,0.022013,3
0.8995018999999999,0.0395977,0
0.8258258,0.0331511,1
0.7603856,0.0234208,2
0.6888962,0.0431801,3
0.8821796,0.0475153,0
0.8187318999999998,0.0453727,1
0.7452224,0.0467062,2
0.6796539,0.0278629,3
0.906832,0.0443967,0
0.8343764999999999,0.010258,1
0.7196389,0.001238,2
0.6937481,0.0223664,3
0.8734734,0.0435842,0
0.8381851999999999,0.02122,1
0.7507858,0.0342231,2
0.6558837,0.0380995,3
0.9084396,0.0261445,0
0.8151125999999999,0.0337035,1
0.7617427,0.0201816,2
0.657081,0.0458304,3
0.9043319,0.0274311,0
0.8009176,0.0307309,1
0.7696393999999999,0.0166103,2
0.6885151,0.0410958,3
0.9136746,0.0336559,0
0.820289,0.0128025,1
0.7514676,0.0224857,2
0.6966579,0.0460156,3
0.9017869,0.0150796,0
0.8361737999999999,0.0135444,1
0.7399143999999999,0.0337015,2
0.6636477,0.0215785,3
0.9205538,0.0497981,0
0.8068524999999999,0.0410059,1
0.7556467,0.0224857,2
0.6624448,0.0195857,3
0.8779111,0.0218919,0
0.8394927,0.0485029,1
0.7728701,0.0255051,2
0.692219,0.0237159,3
0.9193397,0.0399337,0
0.8284424999999999,0.0480079,1
0.7557939999999999,0.0476167,2
0.6758413,0.0196555,3
0.8916131,0.0129258,0
0.809373,0.013253,1
0.7528091999999998,0.0041959,2
0.6613757,0.0268092,3
0.8919979,0.0233657,0
0.8220043999999999,0.0497863,1
0.7745476,0.0329346,2
0.6890462,0.0002968,3
0.9234567,0.0319259,0
0.8106017,0.0460793,1
0.7660152,0.0235075,2
0.6871692,0.0289856,3
0.8892858999999999,0.0218799,0
0.8077058,0.0144953,1
0.7619061,0.0074285,2
0.7053853,0.007477,3
0.9295521000000002,0.0431333,0
0.8311157,0.0282718,1
0.747812,0.019541,2
0.705787,0.0224189,3
0.8962005,0.0153832,0
