Att1,Att2,Att3,Att4,Att5,Att6,Att7,Att8,Att9,Att10,Att11,Att12,Att13,Att14,Att15,Att16,Att17,Att18,Att19,Att20,Att21,Att22,Att23,Att24,Att25,Att26,Att27,Att28,Att29,Att30,Att31,Att32,Att33,class
0.602601,0.180529,0.269229,0.357354,0.335154,0.012086,0.335285,0.009067,0.036063,0.013464,0.049444,0.006803,0.071437,0.060305,0.007193,0.080276,0.009894,0.005998,0.003647,0.010075,0.073698,0.192064,0.055907,0.022949,0.008099,0.008978,0.011024,0.0059,0.007167,0.015284,0.008426,0.007223,0.009945,5
0.288983,0.373985,0.26451,0.353249,0.434867,0.524945,0.411656,0.001252,0.016005,0.001315,0.027198,0.001432,0.02011,0.031495,0.001441,0.028744,0.001681,0.001496,0.001122,0.001688,0.01905,0.105335,0.029399,0.004836,0.001468,0.002063,0.00862,0.001582,0.00177,0.02677,0.001989,0.003445,0.004101,5
0.365437,0.472347,0.335745,0.446096,0.002164,0.552518,0.529488,0.007474,0.00694,0.017581,0.006063,0.055143,0.006727,0.004115,0.019159,0.063076,0.004309,0.003261,0.042842,0.004451,0.007708,0.005301,0.003469,0.005859,0.028243,0.114263,0.062692,0.028311,0.005579,0.004748,0.005925,0.004693,0.009694,3
0.058462,0.014311,0.253809,0.12226,0.366878,0.072043,0.348714,0.135982,0.087353,0.071931,0.082426,0.081875,0.067964,0.045104,0.030708,0.05415,0.074819,0.050013,0.029202,0.042896,0.063747,0.063999,0.022776,0.022886,0.028919,0.027141,0.052111,0.136383,0.116956,0.108886,0.081178,0.068022,0.056353,1
0.641841,0.199964,0.281767,0.012126,0.371382,0.465945,0.429466,0.023483,0.02734,0.048148,0.060783,0.021015,0.016764,0.140915,0.039778,0.008266,0.069167,0.013184,0.005464,0.003435,0.011594,0.063788,0.144109,0.09932,0.057609,0.015158,0.012015,0.0084,0.008194,0.004099,0.018538,0.02718,0.010531,5
0.324685,0.414,0.007069,0.292287,0.387999,0.48693,0.456823,0.043581,0.035126,0.093593,0.060454,0.042776,0.010598,0.095676,0.090309,0.012358,0.030708,0.01966,0.012223,0.003039,0.004378,0.021267,0.096542,0.218112,0.132954,0.03694,0.009018,0.010562,0.005569,0.012802,0.003936,0.020701,0.024038,5
0.568841,0.175683,0.249306,0.011723,0.329204,0.412268,0.373186,0.013792,0.057231,0.019404,0.020808,0.011592,0.12355,0.022121,0.010454,0.050068,0.013614,0.003502,0.00809,0.023463,0.131301,0.073862,0.0197,0.009824,0.006183,0.009152,0.002964,0.014414,0.018656,0.005897,0.005338,0.003945,0.004883,5
0.018724,0.272737,0.258949,0.51713,0.387786,0.373575,0.470394,0.049004,0.032766,0.0148,0.024454,0.018395,0.02926,0.022373,0.004866,0.009062,0.034216,0.028328,0.011154,0.004647,0.022276,0.014654,0.003897,0.003907,0.0046,0.006458,0.009084,0.026784,0.054113,0.061785,0.049476,0.041228,0.024641,1
0.531443,0.154387,0.012708,0.232216,0.302257,0.384971,0.343157,0.061724,0.088352,0.067618,0.042011,0.07278,0.067724,0.031991,0.058426,0.035447,0.011995,0.020928,0.056529,0.092062,0.054733,0.047365,0.021962,0.025423,0.020462,0.010996,0.019297,0.016087,0.00895,0.008281,0.009343,0.018386,0.051576,5
0.412762,0.518136,0.368525,0.490702,0.603044,0.010928,0.579393,0.004423,0.004956,0.002316,0.131819,0.006381,0.182351,0.003402,0.003261,0.045087,0.131145,0.007767,0.003063,0.029842,0.00628,0.017536,0.0025,0.00327,0.003979,0.005952,0.045206,0.320381,0.188026,0.075329,0.012878,0.00591,0.007562,3
0.265123,0.339691,0.238822,0.320817,0.393962,0.477178,0.368056,0.003395,0.219969,0.107174,0.011799,0.023167,0.298461,0.014173,0.132022,0.030011,0.00399,0.003435,0.020699,0.3052,0.27523,0.136858,0.01255,0.01564,0.035417,0.003431,0.02048,0.067459,0.00505,0.020811,0.007744,0.006466,0.010948,0
0.848739,0.260907,0.373754,0.001603,0.490182,0.735677,0.695694,0.017206,0.013373,0.006314,0.03927,0.008662,0.055049,0.005396,0.004308,0.030235,0.073546,0.018655,0.004409,0.03172,0.051482,0.015941,0.004692,0.004646,0.005405,0.007166,0.029348,0.193579,0.107886,0.055966,0.032057,0.00977,0.007525,1
0.300255,0.036542,0.176936,0.039434,0.350237,0.272105,0.323994,0.083366,0.095707,0.082233,0.079202,0.038308,0.062142,0.074691,0.027167,0.036423,0.017277,0.012636,0.01424,0.021619,0.050375,0.13731,0.062777,0.038852,0.028866,0.012944,0.012365,0.012972,0.006991,0.013549,0.014436,0.013059,0.011961,5
0.43753,0.132073,0.194563,0.26039,0.318774,0.006558,0.280024,0.035825,0.036833,0.014134,0.051354,0.040612,0.043986,0.019942,0.004641,0.008638,0.059228,0.083673,0.034537,0.015525,0.009348,0.009811,0.01158,0.025509,0.008271,0.006089,0.003548,0.014386,0.046817,0.106417,0.072816,0.019102,0.008534,4
0.344607,0.445924,0.314445,0.423136,0.000623,0.623364,0.582064,0.017525,0.007917,0.156186,0.0184,0.160865,0.006248,0.019067,0.258236,0.073383,0.003934,0.091713,0.017087,0.024479,0.002676,0.006957,0.019094,0.14157,0.433556,0.183074,0.07278,0.020272,0.007366,0.005483,0.034975,0.013811,0.006734,5
0.9238,0.283415,0.407452,0.012234,0.532996,0.239336,0.473279,0.01125,0.009664,0.006307,0.009524,0.010685,0.010672,0.018605,0.004181,0.004914,0.010757,0.048907,0.008931,0.004013,0.006996,0.081947,0.005718,0.010432,0.004706,0.004059,0.005088,0.009975,0.015779,0.105219,0.088253,0.039883,0.018496,1
0.326583,0.422226,0.012131,0.29773,0.387999,0.276573,0.337672,0.034861,0.037819,0.061348,0.031028,0.021573,0.014118,0.035298,0.052095,0.018308,0.012267,0.017526,0.008804,0.004015,0.006294,0.020087,0.034902,0.119029,0.0776,0.015782,0.014358,0.011244,0.006509,0.007453,0.00813,0.008985,0.016756,5
0.396343,0.118813,0.017436,0.176225,0.231586,0.292726,0.242533,0.095814,0.084942,0.034033,0.075634,0.032039,0.050813,0.015471,0.014853,0.10762,0.058849,0.025888,0.01395,0.012713,0.010918,0.034192,0.006277,0.00895,0.007958,0.014947,0.060504,0.098797,0.035754,0.010326,0.009106,0.011214,0.017165,4
0.396777,0.131525,0.17691,0.006173,0.226983,0.238922,0.207746,0.090868,0.087876,0.077114,0.099194,0.118605,0.136967,0.045891,0.047934,0.207893,0.11383,0.069805,0.057826,0.045756,0.05128,0.059554,0.025975,0.028736,0.054155,0.081704,0.137124,0.190282,0.105776,0.052345,0.045368,0.042612,0.023458,4
0.359786,0.011959,0.215225,0.016795,0.027724,0.049252,0.164232,0.102194,0.06265,0.114442,0.048827,0.13595,0.041478,0.030075,0.121886,0.117089,0.022022,0.036687,0.049847,0.02171,0.013749,0.011749,0.018475,0.071599,0.194942,0.166357,0.100975,0.0627,0.022874,0.017535,0.018931,0.02236,0.020844,3
0.22544,0.284695,0.199983,0.270181,0.334568,0.001889,0.298055,0.025924,0.027609,0.020898,0.020403,0.048362,0.016253,0.031614,0.00633,0.007605,0.019706,0.073019,0.042444,0.017946,0.013655,0.019939,0.004754,0.019364,0.008495,0.00611,0.005099,0.006476,0.011438,0.039609,0.067674,0.061196,0.020391,4
0.303964,0.387305,0.276104,0.007139,0.360778,0.454788,0.421986,0.027547,0.032941,0.025089,0.072555,0.009747,0.021082,0.095575,0.016119,0.016535,0.018161,0.0183,0.003686,0.005082,0.018128,0.134501,0.095081,0.061361,0.023151,0.007749,0.005822,0.016482,0.00462,0.009189,0.031614,0.016818,0.00777,5
0.796785,0.248619,0.351944,0.006356,0.457435,0.574694,0.54908,0.016316,0.011592,0.006913,0.025032,0.016227,0.033787,0.003729,0.005466,0.11284,0.023864,0.00528,0.010425,0.05206,0.009118,0.007895,0.002955,0.003691,0.007375,0.024243,0.133398,0.089242,0.034155,0.019061,0.008067,0.010127,0.008448,3
0.90578,0.271184,0.006997,0.396415,0.522742,0.872627,0.82318,0.051607,0.039081,0.013476,0.053945,0.029284,0.070279,0.029138,0.008911,0.020557,0.085554,0.065827,0.019452,0.007502,0.05236,0.078892,0.008354,0.007988,0.006872,0.007116,0.01967,0.06217,0.130065,0.223138,0.115483,0.061474,0.041354,1
0.927132,0.047067,0.133302,0.412236,0.049329,0.157232,0.350103,0.050968,0.028862,0.023599,0.028657,0.027692,0.018082,0.020958,0.00808,0.011679,0.012537,0.050471,0.013692,0.006444,0.008053,0.075274,0.008316,0.007366,0.005422,0.004743,0.007526,0.01243,0.016372,0.070158,0.089826,0.046689,0.025342,1
0.591991,0.179769,0.263693,0.351822,0.431524,0.52079,0.408201,0.003738,0.047559,0.006021,0.063058,0.003795,0.094599,0.081655,0.004767,0.148938,0.014624,0.003898,0.002456,0.004532,0.094329,0.299365,0.076881,0.021123,0.00666,0.005324,0.020545,0.005289,0.007785,0.025084,0.006383,0.008255,0.008026,5
0.379586,0.482262,0.341931,0.457263,0.560778,0.735037,0.592216,0.003255,0.003216,0.009542,0.010536,0.079185,0.014118,0.002294,0.011002,0.175363,0.009448,0.001939,0.016602,0.004251,0.013409,0.0022,0.001775,0.00482,0.016012,0.110334,0.178116,0.120456,0.013512,0.003813,0.003316,0.006431,0.008891,3
0.4559,0.575339,0.006256,0.401668,0.522841,0.660275,0.638523,0.061953,0.037069,0.018726,0.051398,0.05842,0.064551,0.093748,0.01438,0.016392,0.050559,0.114267,0.042916,0.011705,0.0205,0.057767,0.011894,0.024727,0.007231,0.008777,0.012946,0.036257,0.076704,0.191759,0.203363,0.190524,0.091432,1
0.908367,0.532246,0.127345,0.001557,0.392502,0.525848,0.472353,0.011164,0.007931,0.00399,0.020948,0.006133,0.02844,0.009655,0.002812,0.006057,0.040289,0.025483,0.004493,0.003449,0.029781,0.046616,0.00369,0.006186,0.002837,0.002913,0.005189,0.035798,0.058728,0.116646,0.044497,0.018099,0.009567,1
0.224629,0.286057,0.274739,0.204004,0.334767,0.40603,0.305293,0.024045,0.028786,0.041598,0.018416,0.14433,0.011982,0.047545,0.012608,0.00561,0.017928,0.171211,0.127642,0.042021,0.017205,0.033649,0.003484,0.023337,0.017256,0.007298,0.005968,0.00386,0.006033,0.040764,0.128526,0.095898,0.026523,4
0.415213,0.506804,0.369354,0.48995,0.006161,0.606836,0.583525,0.007217,0.005106,0.003524,0.072285,0.00954,0.098886,0.004531,0.003193,0.050948,0.081466,0.011006,0.003342,0.022481,0.01862,0.01815,0.005419,0.002563,0.004146,0.009835,0.059102,0.159978,0.121923,0.06898,0.018874,0.009624,0.006086,3
0.337123,0.424542,0.302136,0.402229,0.007136,0.497924,0.466689,0.008958,0.008629,0.075138,0.01636,0.030897,0.003926,0.023702,0.079257,0.009191,0.006813,0.036239,0.016272,0.00189,0.002349,0.008643,0.02297,0.190339,0.118399,0.031345,0.008539,0.005446,0.002279,0.014532,0.002011,0.004266,0.036134,3
0.565553,0.177592,0.248758,0.269786,0.354965,0.329636,0.236036,0.00659,0.076428,0.022508,0.050008,0.008153,0.182829,0.060558,0.015237,0.055086,0.020175,0.008374,0.005832,0.034379,0.188947,0.180154,0.056071,0.025143,0.007601,0.012601,0.004564,0.031135,0.022902,0.014781,0.020427,0.008531,0.008611,0
0.790866,0.239428,0.347684,0.462873,0.016873,0.56921,0.536648,0.008618,0.007207,0.005039,0.009701,0.016326,0.012664,0.002771,0.003033,0.104131,0.007978,0.002125,0.012609,0.019194,0.00719,0.002746,0.001543,0.002369,0.003856,0.029953,0.11466,0.052339,0.010938,0.00363,0.002907,0.005461,0.00659,3
0.836814,0.257371,0.369864,0.495075,0.604004,0.006106,0.585662,0.005511,0.004847,0.002608,0.042466,0.00455,0.059237,0.004298,0.003413,0.012816,0.0468,0.003826,0.003256,0.016713,0.009889,0.008686,0.003259,0.002968,0.004024,0.00413,0.012335,0.149939,0.066712,0.023368,0.005647,0.006217,0.006362,1
0.451691,0.567875,0.402835,0.539121,0.006745,0.665358,0.645398,0.007101,0.006523,0.00302,0.009152,0.007176,0.013048,0.019773,0.00329,0.004826,0.009764,0.044904,0.005869,0.003605,0.004879,0.032278,0.003461,0.008869,0.00397,0.00387,0.004571,0.006722,0.013395,0.084558,0.078248,0.038224,0.0138,1
0.18905,0.248148,0.176451,0.232586,0.006526,0.288007,0.244795,0.13942,0.132884,0.030337,0.117313,0.026911,0.052228,0.010672,0.025111,0.175952,0.113985,0.05346,0.018108,0.015368,0.012407,0.049755,0.009239,0.007351,0.008807,0.018351,0.065147,0.085947,0.041495,0.015356,0.00936,0.016141,0.018228,4
0.458443,0.140705,0.204754,0.012221,0.269984,0.34171,0.297798,0.032548,0.038326,0.02993,0.019271,0.072834,0.016955,0.049665,0.016767,0.007153,0.0156,0.106321,0.06467,0.024268,0.012634,0.015073,0.00554,0.017933,0.021666,0.009139,0.008413,0.007075,0.007698,0.03794,0.104844,0.103041,0.046213,4
0.399912,0.120196,0.17705,0.237953,0.351409,0.293366,0.259011,0.081808,0.078616,0.014262,0.126546,0.022628,0.106733,0.007198,0.008233,0.134214,0.121958,0.039013,0.016824,0.020053,0.004927,0.043293,0.005768,0.010098,0.00542,0.013009,0.092437,0.238873,0.102963,0.022552,0.013803,0.006915,0.023804,4
0.376319,0.479511,0.337301,0.005999,0.441828,0.553183,0.527779,0.010244,0.006475,0.008538,0.005591,0.03295,0.006827,0.003037,0.00947,0.057626,0.004786,0.00297,0.031714,0.004142,0.008194,0.003903,0.002598,0.004223,0.013936,0.078939,0.058295,0.028334,0.006352,0.003806,0.005412,0.005102,0.00976,3
0.435513,0.542788,0.385272,0.011641,0.500561,0.633354,0.606358,0.012627,0.01038,0.006398,0.057188,0.010131,0.076579,0.015422,0.004459,0.011242,0.098343,0.053077,0.0071,0.006196,0.061713,0.007269,0.011295,0.004461,0.004725,0.006526,0.011475,0.04972,0.154724,0.143432,0.092066,0.032245,0.014878,3
0.359676,0.45731,0.321103,0.00633,0.420983,0.526099,0.498748,0.020688,0.01469,0.043472,0.009514,0.066586,0.007493,0.007161,0.067448,0.047556,0.004397,0.013226,0.017838,0.015605,0.003394,0.004632,0.005404,0.021774,0.123484,0.08572,0.046068,0.023415,0.004979,0.007087,0.005972,0.012968,0.005639,3
0.266066,0.332582,0.237584,0.007061,0.312998,0.395149,0.357976,0.029658,0.205349,0.122358,0.047552,0.06672,0.235954,0.054951,0.064403,0.041289,0.012016,0.014009,0.054897,0.184597,0.221056,0.176969,0.045194,0.015984,0.022319,0.012549,0.021762,0.025116,0.013398,0.019928,0.011659,0.014975,0.021172,5
0.338662,0.413564,0.005753,0.297628,0.387886,0.487306,0.457001,0.046036,0.033966,0.096154,0.05253,0.071163,0.019961,0.108852,0.111976,0.033639,0.049774,0.043476,0.024847,0.007112,0.012236,0.034079,0.117353,0.234445,0.16892,0.070304,0.031206,0.024124,0.013478,0.016441,0.009192,0.037114,0.050438,5
0.224191,0.283278,0.199218,0.269837,0.333196,0.00255,0.296512,0.104049,0.113017,0.067928,0.080746,0.179464,0.032313,0.04284,0.018551,0.026458,0.082568,0.213469,0.159339,0.067421,0.029241,0.032113,0.010505,0.05477,0.022243,0.016583,0.008023,0.008334,0.017447,0.074302,0.0968,0.071092,0.033408,4
0.418729,0.129221,0.25386,0.182867,0.312811,0.011841,0.268515,0.185991,0.191421,0.061489,0.360335,0.13052,0.368691,0.086715,0.038908,0.182738,0.415185,0.220827,0.096394,0.055947,0.085881,0.071042,0.056066,0.048233,0.05733,0.047205,0.099085,0.33128,0.411053,0.338915,0.153384,0.078988,0.073264,4
0.834315,0.259005,0.012339,0.36471,0.479516,0.726076,0.676637,0.018054,0.016591,0.014056,0.030044,0.014112,0.03924,0.006932,0.00758,0.02246,0.037675,0.007543,0.00552,0.035419,0.018129,0.018319,0.003743,0.004814,0.009277,0.012206,0.023,0.164604,0.053725,0.027372,0.011598,0.008376,0.008124,1
0.396216,0.119406,0.175992,0.236359,0.286701,0.347558,0.252956,0.114509,0.115025,0.011001,0.127626,0.024716,0.069577,0.008468,0.010669,0.1964,0.128421,0.050915,0.01709,0.019943,0.009986,0.031848,0.009959,0.009409,0.00544,0.017879,0.120837,0.188244,0.063873,0.018719,0.006849,0.013346,0.018419,4
0.437091,0.140563,0.264102,0.197719,0.006374,0.325695,0.284376,0.102754,0.104135,0.057862,0.139548,0.112562,0.130879,0.061632,0.015932,0.040147,0.156864,0.196688,0.095114,0.047411,0.03517,0.041141,0.025674,0.044843,0.016409,0.014343,0.013484,0.048363,0.133801,0.276196,0.192502,0.08016,0.026167,4
0.491457,0.624397,0.441673,0.005854,0.580476,0.730356,0.716247,0.015149,0.009097,0.004891,0.010737,0.090256,0.01338,0.059681,0.009687,0.006859,0.009858,0.028564,0.116725,0.010509,0.005541,0.007051,0.033489,0.016242,0.007387,0.010212,0.004976,0.0091,0.012765,0.026882,0.051313,0.202157,0.265552,3
0.475147,0.601053,0.424454,0.570902,0.001604,0.703787,0.690529,0.008223,0.007832,0.004659,0.005382,0.119862,0.007969,0.156535,0.008893,0.005181,0.005022,0.096473,0.107237,0.007841,0.004565,0.01329,0.031642,0.005364,0.019103,0.003757,0.004274,0.006489,0.006739,0.029273,0.185981,0.387198,0.2333,1
0.339649,0.42495,0.303195,0.002306,0.39844,0.016803,0.39552,0.008661,0.005621,0.055144,0.015432,0.035784,0.004036,0.019432,0.062103,0.010776,0.004244,0.014037,0.007383,0.004077,0.002813,0.008362,0.018333,0.084344,0.094707,0.037399,0.010403,0.005777,0.003356,0.006217,0.005069,0.005764,0.014239,5
0.302267,0.386842,0.012547,0.269888,0.356125,0.276674,0.309781,0.026997,0.05595,0.043054,0.094403,0.02213,0.042827,0.118586,0.024413,0.022247,0.017941,0.010913,0.009052,0.014637,0.036312,0.170342,0.113797,0.074351,0.030314,0.014746,0.010223,0.01538,0.007629,0.01289,0.012642,0.014519,0.014138,5
0.394256,0.502855,0.353819,0.006907,0.46351,0.044259,0.455113,0.013343,0.010852,0.007116,0.015531,0.014363,0.019287,0.003025,0.004284,0.079101,0.012924,0.002494,0.003886,0.032747,0.002085,0.004445,0.001387,0.001956,0.004189,0.013968,0.088229,0.072047,0.017395,0.00411,0.002865,0.004875,0.004197,3
0.642762,0.199798,0.281486,0.011455,0.038721,0.369371,0.343193,0.041885,0.047222,0.037712,0.037109,0.018228,0.023927,0.087631,0.02696,0.017178,0.047589,0.017075,0.006133,0.00691,0.012677,0.051467,0.087075,0.058375,0.029235,0.009018,0.008925,0.009818,0.005785,0.006331,0.021407,0.027344,0.010176,5
0.869653,0.270612,0.380693,0.001502,0.495683,0.63289,0.610881,0.027767,0.017471,0.006044,0.054872,0.011906,0.075807,0.01909,0.00401,0.012018,0.138739,0.040275,0.007508,0.00578,0.117368,0.009953,0.016903,0.00344,0.004238,0.005841,0.011343,0.080154,0.220093,0.129518,0.070154,0.037639,0.015117,3
0.889645,0.272165,0.39193,0.523032,0.001272,0.639128,0.62374,0.004287,0.003162,0.001512,0.033601,0.003104,0.04589,0.008199,0.001343,0.002747,0.065671,0.040024,0.002301,0.001337,0.044829,0.011641,0.005386,0.001636,0.001432,0.001428,0.002931,0.012787,0.102024,0.160315,0.069933,0.016194,0.005123,1
0.57077,0.177287,0.253286,0.336766,0.001863,0.417401,0.384691,0.008273,0.030166,0.007556,0.016839,0.004653,0.076059,0.019252,0.005205,0.040005,0.011035,0.002962,0.003449,0.009436,0.08647,0.056899,0.017882,0.007385,0.005857,0.009848,0.003944,0.007723,0.01611,0.00524,0.00545,0.004537,0.005435,5
0.171569,0.224877,0.161298,0.216408,0.264857,0.3207,0.230611,0.204863,0.186361,0.198565,0.135628,0.127948,0.071494,0.024935,0.231207,0.420416,0.129651,0.033902,0.030701,0.037688,0.060447,0.030034,0.009495,0.019494,0.109882,0.154037,0.079983,0.025696,0.01117,0.017004,0.023252,0.0135,0.014152,4
0.83392,0.250025,0.368129,0.489631,0.001439,0.726101,0.686076,0.006117,0.006107,0.004248,0.021318,0.008322,0.029493,0.00557,0.004465,0.023927,0.025768,0.006893,0.005085,0.01977,0.010125,0.012635,0.004102,0.004687,0.006052,0.00917,0.02493,0.103986,0.037176,0.022682,0.011256,0.010527,0.010482,3
0.609221,0.186862,0.269267,0.35831,0.006717,0.444409,0.40991,0.009297,0.022516,0.006555,0.039528,0.0045,0.025973,0.055897,0.004123,0.037066,0.013941,0.008353,0.002171,0.003556,0.024752,0.183483,0.052455,0.021587,0.004737,0.00595,0.008225,0.006064,0.004137,0.024923,0.013307,0.004987,0.009371,5
0.215054,0.282815,0.19932,0.336625,0.263535,0.395827,0.29783,0.108779,0.117023,0.063456,0.096024,0.338255,0.037026,0.079916,0.017916,0.014369,0.102904,0.43154,0.299759,0.063634,0.033541,0.033019,0.012061,0.044301,0.024188,0.025717,0.00845,0.007868,0.033097,0.156501,0.216593,0.140857,0.031525,4
0.232324,0.305288,0.215238,0.006792,0.285528,0.357799,0.320253,0.046792,0.09857,0.236552,0.023568,0.468604,0.072233,0.111843,0.044685,0.01535,0.01943,0.148232,0.446612,0.245447,0.061137,0.033741,0.016666,0.012864,0.049242,0.035258,0.010793,0.017575,0.009544,0.013288,0.071361,0.253114,0.30188,0
0.208021,0.270176,0.192675,0.25844,0.317178,0.384318,0.287005,0.03817,0.038811,0.002931,0.045212,0.026909,0.027569,0.014321,0.003078,0.006759,0.058099,0.057412,0.024162,0.006869,0.009985,0.004355,0.013667,0.01033,0.008357,0.003783,0.003249,0.007858,0.036348,0.048751,0.022129,0.00681,0.007618,4
0.022522,0.213971,0.208657,0.314137,0.409281,0.2333,0.353381,0.113716,0.089145,0.099159,0.043962,0.067414,0.035859,0.030008,0.097327,0.039381,0.016075,0.041974,0.014654,0.014345,0.010585,0.016007,0.018681,0.066667,0.147937,0.060108,0.031303,0.022565,0.013067,0.010774,0.021092,0.011934,0.010894,5
0.778721,0.238993,0.006817,0.45646,0.33493,0.032826,0.441898,0.028922,0.027494,0.02189,0.036441,0.046008,0.049598,0.005956,0.017692,0.184132,0.032399,0.004881,0.043165,0.029913,0.012017,0.005696,0.003754,0.005805,0.025206,0.10466,0.18753,0.132773,0.045233,0.013144,0.006945,0.009467,0.025284,3
0.867373,0.272056,0.012194,0.379842,0.490918,0.622574,0.592679,0.045972,0.034376,0.022437,0.041186,0.0193,0.04731,0.019055,0.006812,0.014503,0.08439,0.035657,0.006174,0.007741,0.074012,0.014346,0.009457,0.002721,0.004076,0.005643,0.011169,0.073252,0.13007,0.090859,0.058937,0.029836,0.010522,1
0.323812,0.004568,0.018126,0.308949,0.409381,0.211776,0.409697,0.091328,0.066033,0.160395,0.143639,0.088101,0.07834,0.125369,0.1384,0.076671,0.037651,0.021772,0.037134,0.029944,0.037711,0.094003,0.112329,0.238744,0.236203,0.09445,0.073304,0.085263,0.048828,0.032735,0.055631,0.022336,0.036353,3
0.567438,0.169497,0.335426,0.249325,0.410167,0.011804,0.374147,0.004276,0.041845,0.010534,0.006978,0.003784,0.099034,0.007885,0.004647,0.031163,0.007118,0.00212,0.003074,0.013665,0.101555,0.045748,0.007656,0.002671,0.002827,0.011445,0.001981,0.007603,0.00983,0.002527,0.00568,0.003751,0.003764,5
0.204698,0.260084,0.183032,0.243639,0.307422,0.36868,0.272818,0.179713,0.174357,0.02083,0.184922,0.069861,0.098914,0.039145,0.01095,0.095734,0.210805,0.14108,0.061385,0.030988,0.023789,0.040565,0.031551,0.021457,0.028617,0.008727,0.026315,0.134792,0.11186,0.0789,0.035335,0.027672,0.024269,4
